Gmt time,Open,High,Low,Close,Volume
07.10.2005 00:00:00.000,1.59880,1.59880,1.59880,1.59880,0
07.10.2005 04:00:00.000,1.59880,1.60180,1.59880,1.60110,18796000000
07.10.2005 08:00:00.000,1.60110,1.60400,1.59990,1.60240,17168000000
07.10.2005 12:00:00.000,1.60250,1.60330,1.59790,1.60070,25216000000
07.10.2005 16:00:00.000,1.60070,1.60420,1.59860,1.60280,6332000000
07.10.2005 20:00:00.000,1.60280,1.60310,1.60170,1.60210,484000000
08.10.2005 00:00:00.000,1.60210,1.60210,1.60210,1.60210,0
08.10.2005 04:00:00.000,1.60210,1.60210,1.60210,1.60210,0
08.10.2005 08:00:00.000,1.60210,1.60210,1.60210,1.60210,0
08.10.2005 12:00:00.000,1.60210,1.60210,1.60210,1.60210,0
08.10.2005 16:00:00.000,1.60210,1.60210,1.60210,1.60210,0
08.10.2005 20:00:00.000,1.60210,1.60210,1.60210,1.60210,0
09.10.2005 00:00:00.000,1.60210,1.60210,1.60210,1.60210,0
09.10.2005 04:00:00.000,1.60210,1.60210,1.60210,1.60210,0
09.10.2005 08:00:00.000,1.60210,1.60210,1.60210,1.60210,0
09.10.2005 12:00:00.000,1.60210,1.60210,1.60210,1.60210,0
09.10.2005 16:00:00.000,1.60210,1.60210,1.60210,1.60210,0
09.10.2005 20:00:00.000,1.60210,1.60230,1.60010,1.60180,4138000000
10.10.2005 00:00:00.000,1.60180,1.60250,1.59910,1.59950,11592000000
10.10.2005 04:00:00.000,1.59940,1.60080,1.59740,1.59880,20698000000
10.10.2005 08:00:00.000,1.59880,1.59900,1.59330,1.59340,22638000000
10.10.2005 12:00:00.000,1.59330,1.59360,1.58770,1.58940,28728000000
10.10.2005 16:00:00.000,1.58940,1.59090,1.58770,1.58950,7680000000
10.10.2005 20:00:00.000,1.58930,1.59120,1.58890,1.58960,9428000000
11.10.2005 00:00:00.000,1.58970,1.59010,1.58620,1.58830,14364000000
