Gmt time,Open,High,Low,Close,Volume
02.01.2006 00:00:00.000,1.74027,1.74027,1.74027,1.74027,0
02.01.2006 04:00:00.000,1.74027,1.74027,1.74027,1.74027,0
02.01.2006 08:00:00.000,1.74027,1.74027,1.74027,1.74027,0
02.01.2006 12:00:00.000,1.74027,1.74027,1.74027,1.74027,0
02.01.2006 16:00:00.000,1.74027,1.74027,1.74027,1.74027,0
02.01.2006 20:00:00.000,1.74027,1.74027,1.72971,1.73426,545000000
03.01.2006 00:00:00.000,1.73425,1.74004,1.73425,1.73472,1707000000
03.01.2006 04:00:00.000,1.73452,1.73758,1.73248,1.73625,1837000000
03.01.2006 08:00:00.000,1.73658,1.74432,1.73252,1.73961,2292000000
03.01.2006 12:00:00.000,1.73998,1.76094,1.73909,1.75666,7912000000
03.01.2006 16:00:00.000,1.75689,1.76037,1.75242,1.75971,5100000000
03.01.2006 20:00:00.000,1.75996,1.76112,1.75010,1.75349,1759000000
04.01.2006 00:00:00.000,1.75381,1.76082,1.75139,1.75798,1880000000
04.01.2006 04:00:00.000,1.75794,1.76002,1.75522,1.75700,1910000000
04.01.2006 08:00:00.000,1.75704,1.76188,1.75450,1.75477,2249000000
04.01.2006 12:00:00.000,1.75485,1.75982,1.75339,1.75812,7993000000
04.01.2006 16:00:00.000,1.75835,1.76252,1.75424,1.75975,5244000000
04.01.2006 20:00:00.000,1.76000,1.76344,1.75715,1.76043,1636000000
05.01.2006 00:00:00.000,1.76041,1.76206,1.75363,1.75877,1832000000
05.01.2006 04:00:00.000,1.75891,1.76145,1.75694,1.76026,1753000000
05.01.2006 08:00:00.000,1.76019,1.76707,1.76006,1.76528,2376000000
05.01.2006 12:00:00.000,1.76522,1.76719,1.76249,1.76569,7920000000
05.01.2006 16:00:00.000,1.76537,1.76550,1.75744,1.76135,5240000000
05.01.2006 20:00:00.000,1.76155,1.76245,1.75970,1.76229,1667000000
06.01.2006 00:00:00.000,1.76223,1.76551,1.75952,1.76101,1633000000
06.01.2006 04:00:00.000,1.76080,1.76706,1.76041,1.76547,1642000000
06.01.2006 08:00:00.000,1.76591,1.76921,1.76394,1.76521,2151000000
06.01.2006 12:00:00.000,1.76521,1.76761,1.75875,1.76226,7924000000
06.01.2006 16:00:00.000,1.76256,1.76300,1.75455,1.75653,5083000000
06.01.2006 20:00:00.000,1.75653,1.75724,1.75498,1.75570,861000000
08.01.2006 20:00:00.000,1.75500,1.75719,1.75415,1.75649,772000000
09.01.2006 00:00:00.000,1.75646,1.75813,1.75144,1.75277,1746000000
09.01.2006 04:00:00.000,1.75281,1.75504,1.74672,1.74852,1704000000
09.01.2006 08:00:00.000,1.74877,1.75025,1.74124,1.74129,2283000000
09.01.2006 12:00:00.000,1.74150,1.74678,1.73983,1.74597,7936000000
09.01.2006 16:00:00.000,1.74597,1.74665,1.73885,1.74096,5049000000
09.01.2006 20:00:00.000,1.74125,1.74281,1.73905,1.74119,1576000000
10.01.2006 00:00:00.000,1.74108,1.74216,1.73538,1.74015,1807000000
10.01.2006 04:00:00.000,1.74016,1.74557,1.74015,1.74302,1900000000
10.01.2006 08:00:00.000,1.74313,1.74432,1.73734,1.73946,2290000000
10.01.2006 12:00:00.000,1.73935,1.74163,1.73736,1.73804,8023000000
