Gmt time,Open,High,Low,Close,Volume
13.03.2007 00:00:00.000,34.37635,34.37635,34.37635,34.37635,0
13.03.2007 04:00:00.000,34.37635,34.48750,34.31579,34.42730,1214000000
13.03.2007 08:00:00.000,34.44700,34.50350,34.32288,34.48750,2732000000
13.03.2007 12:00:00.000,34.42045,34.53050,34.34818,34.50032,2423000000
13.03.2007 16:00:00.000,34.44498,34.53250,34.34372,34.35562,1168000000
13.03.2007 20:00:00.000,34.38800,34.44750,34.33421,34.37583,1060000000
14.03.2007 00:00:00.000,34.34933,34.43750,34.31544,34.35219,1446000000
14.03.2007 04:00:00.000,34.35642,34.50050,34.32120,34.40475,2178000000
14.03.2007 08:00:00.000,34.45815,34.51150,34.35647,34.43387,3895000000
14.03.2007 12:00:00.000,34.45354,34.54300,34.36758,34.50047,3944000000
14.03.2007 16:00:00.000,34.46380,34.56650,34.35736,34.44600,1712000000
14.03.2007 20:00:00.000,34.44600,34.44600,34.44600,34.44600,0
15.03.2007 00:00:00.000,34.44600,34.44600,34.44600,34.44600,0
15.03.2007 04:00:00.000,34.48114,34.54343,34.40110,34.49300,3544000000
15.03.2007 08:00:00.000,34.46979,34.54050,34.38601,34.47503,3951000000
15.03.2007 12:00:00.000,34.48300,34.56650,34.41136,34.48004,3829000000
15.03.2007 16:00:00.000,34.49760,34.58106,34.43413,34.48900,1100000000
15.03.2007 20:00:00.000,34.48900,34.48900,34.48900,34.48900,0
16.03.2007 00:00:00.000,34.48900,34.48900,34.48900,34.48900,0
16.03.2007 04:00:00.000,34.53932,34.70600,34.47190,34.61187,2011000000
16.03.2007 08:00:00.000,34.58926,34.68950,34.53014,34.58695,3916000000
16.03.2007 12:00:00.000,34.62505,34.68400,34.35322,34.59918,3629000000
16.03.2007 16:00:00.000,34.60286,34.64950,34.52724,34.53094,1065000000
16.03.2007 20:00:00.000,34.53094,34.53094,34.53094,34.53094,0
19.03.2007 00:00:00.000,34.53094,34.53094,34.53094,34.53094,0
19.03.2007 04:00:00.000,34.52208,34.63750,34.47444,34.55811,3389000000
19.03.2007 08:00:00.000,34.54117,34.64950,34.48971,34.61388,4226000000
19.03.2007 12:00:00.000,34.55514,34.63150,34.45064,34.47879,3931000000
19.03.2007 16:00:00.000,34.55207,34.62577,34.40916,34.47057,1671000000
19.03.2007 20:00:00.000,34.51800,34.57750,34.43074,34.54900,1242000000
20.03.2007 00:00:00.000,34.52708,34.58050,34.40968,34.47023,1317000000
20.03.2007 04:00:00.000,34.45251,34.63250,34.41415,34.53483,3956000000
20.03.2007 08:00:00.000,34.53586,34.63250,34.42767,34.55355,4530000000
20.03.2007 12:00:00.000,34.57300,34.63550,34.43216,34.52715,3261000000
20.03.2007 16:00:00.000,34.54800,34.63750,34.44738,34.54246,2031000000
20.03.2007 20:00:00.000,34.52570,34.58850,34.46260,34.52883,1396000000
21.03.2007 00:00:00.000,34.54000,34.59450,34.46928,34.48833,1282000000
21.03.2007 04:00:00.000,34.52194,34.68950,34.47480,34.59788,3944000000
21.03.2007 08:00:00.000,34.59630,34.65457,34.44750,34.55558,4621000000
21.03.2007 12:00:00.000,34.57864,34.63832,34.46105,34.60562,4202000000
