Gmt time,Open,High,Low,Close,Volume
13.03.2007 00:00:00.000,1.85069,1.85069,1.85069,1.85069,0
13.03.2007 04:00:00.000,1.85069,1.85974,1.84911,1.85971,1713000000
13.03.2007 08:00:00.000,1.85549,1.86595,1.84716,1.86217,2396000000
13.03.2007 12:00:00.000,1.86215,1.87494,1.85597,1.86409,1983000000
13.03.2007 16:00:00.000,1.86394,1.88218,1.86157,1.88218,1979000000
13.03.2007 20:00:00.000,1.88104,1.89452,1.87602,1.88943,1646000000
14.03.2007 00:00:00.000,1.88624,1.89109,1.87621,1.89032,1537000000
14.03.2007 04:00:00.000,1.89020,1.89479,1.87731,1.88798,2133000000
14.03.2007 08:00:00.000,1.88761,1.88785,1.87515,1.88159,2454000000
14.03.2007 12:00:00.000,1.88127,1.88298,1.86767,1.87904,1924000000
14.03.2007 16:00:00.000,1.87921,1.88839,1.86172,1.86735,1889000000
14.03.2007 20:00:00.000,1.86735,1.87760,1.86267,1.87743,1438000000
15.03.2007 00:00:00.000,1.87655,1.87766,1.86899,1.86908,1418000000
15.03.2007 04:00:00.000,1.86901,1.87766,1.85491,1.86469,1972000000
15.03.2007 08:00:00.000,1.86410,1.86617,1.85361,1.86246,2440000000
15.03.2007 12:00:00.000,1.86216,1.86934,1.85256,1.86407,1958000000
15.03.2007 16:00:00.000,1.86243,1.86440,1.85204,1.85629,1701000000
15.03.2007 20:00:00.000,1.85564,1.86503,1.85343,1.86493,1485000000
16.03.2007 00:00:00.000,1.86511,1.86921,1.86413,1.86594,1651000000
16.03.2007 04:00:00.000,1.86601,1.87583,1.86360,1.87509,1918000000
16.03.2007 08:00:00.000,1.87506,1.87912,1.87292,1.87863,2443000000
16.03.2007 12:00:00.000,1.87837,1.88052,1.86704,1.87601,1940000000
16.03.2007 16:00:00.000,1.87644,1.87763,1.87347,1.87371,1442000000
16.03.2007 20:00:00.000,1.87357,1.87686,1.87281,1.87680,229000000
18.03.2007 20:00:00.000,1.86822,1.87375,1.86760,1.87326,861000000
19.03.2007 00:00:00.000,1.87336,1.87342,1.86790,1.87191,1696000000
19.03.2007 04:00:00.000,1.87179,1.87279,1.85405,1.86390,2087000000
19.03.2007 08:00:00.000,1.86239,1.86760,1.85473,1.85866,2439000000
19.03.2007 12:00:00.000,1.85860,1.86094,1.85038,1.85543,1927000000
19.03.2007 16:00:00.000,1.85498,1.85776,1.84913,1.85733,1701000000
19.03.2007 20:00:00.000,1.85595,1.86009,1.85480,1.85897,1501000000
20.03.2007 00:00:00.000,1.85931,1.85952,1.85325,1.85626,1703000000
20.03.2007 04:00:00.000,1.85630,1.85783,1.84620,1.84970,2042000000
