Gmt time,Open,High,Low,Close,Volume
04.05.2003 20:00:00.000,1.12284,1.12338,1.12160,1.12169,84391800781.25
05.05.2003 00:00:00.000,1.12161,1.12314,1.12049,1.12162,115410000000
05.05.2003 04:00:00.000,1.12098,1.12241,1.12014,1.12143,112323201171.875
05.05.2003 08:00:00.000,1.12129,1.12321,1.12042,1.12241,108806000000
05.05.2003 12:00:00.000,1.12248,1.12828,1.12117,1.12764,107574398437.5
05.05.2003 16:00:00.000,1.12732,1.13009,1.12631,1.12764,682487203125
05.05.2003 20:00:00.000,1.12783,1.12983,1.12728,1.12924,149404802734.375
06.05.2003 00:00:00.000,1.12921,1.12994,1.12734,1.12790,116560597656.25
06.05.2003 04:00:00.000,1.12792,1.12981,1.12723,1.12930,107914798828.125
06.05.2003 08:00:00.000,1.12956,1.13572,1.12933,1.13361,106321298828.125
06.05.2003 12:00:00.000,1.13316,1.13646,1.13103,1.13380,109830300781.25
06.05.2003 16:00:00.000,1.13409,1.14308,1.13304,1.14142,691072679687.5
06.05.2003 20:00:00.000,1.14174,1.14506,1.14073,1.14234,149767298828.125
07.05.2003 00:00:00.000,1.14218,1.14289,1.13991,1.14075,116281599609.375
07.05.2003 04:00:00.000,1.14081,1.14323,1.13892,1.14068,110811900390.625
07.05.2003 08:00:00.000,1.14061,1.14198,1.13762,1.13971,110270699218.75
07.05.2003 12:00:00.000,1.13990,1.14302,1.13466,1.13508,108536201171.875
07.05.2003 16:00:00.000,1.13495,1.13762,1.13265,1.13680,680481601562.5
07.05.2003 20:00:00.000,1.13675,1.13740,1.13401,1.13494,146214601562.5
08.05.2003 00:00:00.000,1.13507,1.13654,1.13266,1.13384,117042900390.625
08.05.2003 04:00:00.000,1.13372,1.13399,1.13006,1.13306,111980000000
08.05.2003 08:00:00.000,1.13260,1.13694,1.13075,1.13583,106536900390.625
08.05.2003 12:00:00.000,1.13565,1.14845,1.13534,1.14485,107600900390.625
08.05.2003 16:00:00.000,1.14489,1.15030,1.14475,1.14966,675913203125
08.05.2003 20:00:00.000,1.14965,1.15077,1.14719,1.14820,147507400390.625
09.05.2003 00:00:00.000,1.14831,1.15366,1.14810,1.15145,116861800781.25
09.05.2003 04:00:00.000,1.15137,1.15259,1.14751,1.14978,111025000000
09.05.2003 08:00:00.000,1.15009,1.15319,1.14794,1.14866,106258900390.625
09.05.2003 12:00:00.000,1.14872,1.15091,1.14346,1.14869,108245798828.125
09.05.2003 16:00:00.000,1.14844,1.14997,1.14769,1.14875,683731609375
09.05.2003 20:00:00.000,1.14893,1.14921,1.14826,1.14877,62837199218.75
11.05.2003 20:00:00.000,1.14888,1.15645,1.14888,1.15605,84528599609.375
12.05.2003 00:00:00.000,1.15632,1.15747,1.15480,1.15708,117633201171.875
12.05.2003 04:00:00.000,1.15712,1.15838,1.15529,1.15637,110723398437.5
12.05.2003 08:00:00.000,1.15677,1.16229,1.15619,1.15806,109944699218.75
12.05.2003 12:00:00.000,1.15789,1.16056,1.15346,1.15417,107917701171.875
12.05.2003 16:00:00.000,1.15418,1.15720,1.15400,1.15572,676129390625
12.05.2003 20:00:00.000,1.15543,1.15739,1.15225,1.15559,145882498046.875
13.05.2003 00:00:00.000,1.15544,1.15591,1.14620,1.15034,110803800781.25
13.05.2003 04:00:00.000,1.15043,1.15543,1.14720,1.14848,108286798828.125
