Gmt time,Open,High,Low,Close,Volume
25.10.2004 00:00:00.000,1.56272,1.56544,1.55736,1.56085,45898299804.6875
25.10.2004 04:00:00.000,1.56079,1.56645,1.55912,1.56195,175623197265.625
25.10.2004 08:00:00.000,1.56253,1.56441,1.55626,1.56163,153225101562.5
25.10.2004 12:00:00.000,1.56191,1.56807,1.56126,1.56281,36732899414.0625
25.10.2004 16:00:00.000,1.56401,1.56528,1.55898,1.56177,18706699707.0313
25.10.2004 20:00:00.000,1.56196,1.56455,1.56058,1.56122,14841700439.4531
26.10.2004 00:00:00.000,1.56067,1.56541,1.55896,1.56347,47132298828.125
26.10.2004 04:00:00.000,1.56300,1.56523,1.55985,1.56439,176361298828.125
26.10.2004 08:00:00.000,1.56402,1.56643,1.56217,1.56433,150566902343.75
26.10.2004 12:00:00.000,1.56422,1.56643,1.56045,1.56209,34038500000
26.10.2004 16:00:00.000,1.56179,1.56494,1.56009,1.56405,10528600341.7969
26.10.2004 20:00:00.000,1.56433,1.56480,1.55965,1.56148,14732300048.8282
27.10.2004 00:00:00.000,1.56094,1.56441,1.55960,1.56230,43297700195.3125
27.10.2004 04:00:00.000,1.56259,1.56434,1.56080,1.56263,172740898437.5
27.10.2004 08:00:00.000,1.56280,1.56397,1.55912,1.56276,149941398437.5
27.10.2004 12:00:00.000,1.56258,1.56373,1.55596,1.55873,35803299804.6875
27.10.2004 16:00:00.000,1.55966,1.56117,1.55640,1.55697,19174899902.3439
27.10.2004 20:00:00.000,1.55725,1.55814,1.55417,1.55582,15370600097.6563
28.10.2004 00:00:00.000,1.55533,1.55814,1.55436,1.55682,45163200195.3125
28.10.2004 04:00:00.000,1.55693,1.55871,1.55167,1.55428,177163500000
28.10.2004 08:00:00.000,1.55408,1.56433,1.55305,1.56083,149881703125
28.10.2004 12:00:00.000,1.56037,1.56223,1.55021,1.55460,36683100097.656296
28.10.2004 16:00:00.000,1.55549,1.55950,1.55056,1.55791,18745999511.7188
28.10.2004 20:00:00.000,1.55803,1.55893,1.55544,1.55781,14561000244.1407
29.10.2004 00:00:00.000,1.55750,1.56074,1.55575,1.55821,43424599609.375
29.10.2004 04:00:00.000,1.55805,1.56004,1.55463,1.55733,171678800781.25
29.10.2004 08:00:00.000,1.55606,1.55994,1.55063,1.55331,153338601562.5
29.10.2004 12:00:00.000,1.55312,1.56031,1.54945,1.55543,36857800292.968796
29.10.2004 16:00:00.000,1.55608,1.55927,1.55349,1.55781,18206400146.484497
29.10.2004 20:00:00.000,1.55776,1.55871,1.55646,1.55731,4607100097.6563
31.10.2004 20:00:00.000,1.55788,1.56268,1.55784,1.56191,4142500000
01.11.2004 00:00:00.000,1.56161,1.56226,1.55525,1.55634,45908298828.125
01.11.2004 04:00:00.000,1.55676,1.56044,1.55423,1.55975,174088296875
01.11.2004 08:00:00.000,1.55978,1.56084,1.55509,1.55867,152449300781.25
01.11.2004 12:00:00.000,1.55830,1.56014,1.55471,1.55589,37173299804.6876
01.11.2004 16:00:00.000,1.55604,1.55967,1.55459,1.55611,18821600097.6563
01.11.2004 20:00:00.000,1.55635,1.55983,1.55520,1.55768,15545300292.9688
02.11.2004 00:00:00.000,1.55755,1.55815,1.55445,1.55571,40951000976.5625
02.11.2004 04:00:00.000,1.55607,1.55700,1.55355,1.55455,167830101562.5
02.11.2004 08:00:00.000,1.55479,1.55763,1.55304,1.55595,205071500000
02.11.2004 12:00:00.000,1.55595,1.55755,1.55404,1.55563,37311799804.6876
02.11.2004 16:00:00.000,1.55633,1.55852,1.55318,1.55425,18825399902.3438
02.11.2004 20:00:00.000,1.55563,1.56175,1.55463,1.55788,15652500122.0704
03.11.2004 00:00:00.000,1.55824,1.55939,1.55196,1.55590,47139500976.5625
