Gmt time,Open,High,Low,Close,Volume
13.03.2007 00:00:00.000,10.30136,10.30136,10.30136,10.30136,0
13.03.2007 04:00:00.000,10.30136,10.30525,10.28155,10.28735,4217586578.3692
13.03.2007 08:00:00.000,10.28755,10.30690,10.27779,10.30203,5929249389.6484
13.03.2007 12:00:00.000,10.30245,10.33045,10.29166,10.31186,5834792968.7501
13.03.2007 16:00:00.000,10.31270,10.33085,10.29960,10.30755,5830565429.6875
13.03.2007 20:00:00.000,10.30792,10.31935,10.29965,10.30458,6189862670.8985
14.03.2007 00:00:00.000,10.30479,10.31585,10.30028,10.30840,8346389282.2266
14.03.2007 04:00:00.000,10.30915,10.32065,10.29750,10.31060,8112676269.531199
14.03.2007 08:00:00.000,10.31080,10.32165,10.29520,10.30674,9418099853.5157
14.03.2007 12:00:00.000,10.30623,10.33920,10.29215,10.33316,8625009887.695301
14.03.2007 16:00:00.000,10.33387,10.34960,10.32458,10.33398,8252492919.921801
14.03.2007 20:00:00.000,10.33580,10.33750,10.32111,10.33540,9155552001.9531
15.03.2007 00:00:00.000,10.33890,10.33940,10.32324,10.33354,7844412353.5157
15.03.2007 04:00:00.000,10.33392,10.33605,10.31585,10.32182,8011257690.4297
15.03.2007 08:00:00.000,10.32315,10.32940,10.30210,10.32224,9288464477.539099
15.03.2007 12:00:00.000,10.32375,10.34790,10.31582,10.34409,8867191772.4609
15.03.2007 16:00:00.000,10.34750,10.34890,10.32563,10.33704,8999159179.687601
15.03.2007 20:00:00.000,10.33808,10.37375,10.32870,10.37009,9537537597.6563
16.03.2007 00:00:00.000,10.37269,10.39790,10.36477,10.38103,8695417602.5392
16.03.2007 04:00:00.000,10.38200,10.39654,10.36970,10.39128,7917941650.3906
16.03.2007 08:00:00.000,10.39255,10.41890,10.38070,10.40423,9160639160.1564
16.03.2007 12:00:00.000,10.40576,10.41505,10.38645,10.39190,8348185546.875099
16.03.2007 16:00:00.000,10.39250,10.40420,10.38802,10.39630,8111766357.421999
16.03.2007 20:00:00.000,10.39586,10.40450,10.39305,10.39882,2105486083.9844
18.03.2007 20:00:00.000,10.39745,10.40334,10.39258,10.39865,6768524047.851601
19.03.2007 00:00:00.000,10.39891,10.40685,10.38074,10.39169,7892705810.546999
19.03.2007 04:00:00.000,10.39150,10.39735,10.37208,10.39080,7776516357.422001
19.03.2007 08:00:00.000,10.39240,10.40145,10.36996,10.38224,9048324340.8203
19.03.2007 12:00:00.000,10.38402,10.39640,10.37679,10.38655,8900745971.679699
19.03.2007 16:00:00.000,10.38567,10.39270,10.37140,10.38555,8152796386.7188
19.03.2007 20:00:00.000,10.38349,10.40045,10.37924,10.39540,9106751586.9141
20.03.2007 00:00:00.000,10.39768,10.40205,10.37070,10.37939,8668413330.0781
20.03.2007 04:00:00.000,10.38035,10.39630,10.37316,10.39273,7304654174.8047
20.03.2007 08:00:00.000,10.39335,10.39420,10.36525,10.37551,9809187011.7189
20.03.2007 12:00:00.000,10.37459,10.39605,10.37195,10.38250,8542072265.625
20.03.2007 16:00:00.000,10.38140,10.40500,10.37622,10.40280,8543958740.2345
20.03.2007 20:00:00.000,10.40283,10.40915,10.39536,10.39943,9596833007.8126
21.03.2007 00:00:00.000,10.39937,10.40535,10.39077,10.39742,8607598388.672
21.03.2007 04:00:00.000,10.40190,10.40515,10.38710,10.39840,7802527954.1016
21.03.2007 08:00:00.000,10.39930,10.40345,10.37620,10.38554,9179218750.0001
21.03.2007 12:00:00.000,10.38455,10.39375,10.37417,10.38975,9069914062.5
21.03.2007 16:00:00.000,10.38727,10.45690,10.38105,10.45505,9039177978.5157
21.03.2007 20:00:00.000,10.45427,10.47225,10.44200,10.45875,9815133544.9219
22.03.2007 00:00:00.000,10.46055,10.46490,10.44720,10.45493,8282654907.2267
22.03.2007 04:00:00.000,10.45565,10.45875,10.43280,10.44271,7928070068.3594
22.03.2007 08:00:00.000,10.44375,10.44655,10.41649,10.43273,9614405517.5782
22.03.2007 12:00:00.000,10.43323,10.44205,10.41633,10.43060,8242359130.8594
22.03.2007 16:00:00.000,10.42980,10.43445,10.38918,10.41170,8826245605.4689
22.03.2007 20:00:00.000,10.41109,10.41445,10.39992,10.40775,9646207031.25
23.03.2007 00:00:00.000,10.40760,10.41085,10.39894,10.40245,7621787475.586
23.03.2007 04:00:00.000,10.40173,10.41885,10.39796,10.41150,7804107666.015699
23.03.2007 08:00:00.000,10.40677,10.41590,10.38727,10.39798,9125161621.0937
23.03.2007 12:00:00.000,10.39635,10.42065,10.37515,10.38550,8591486694.3359
23.03.2007 16:00:00.000,10.38810,10.39370,10.37162,10.37801,8605379760.7423
23.03.2007 20:00:00.000,10.37688,10.37985,10.36997,10.37137,2301500488.2813
25.03.2007 20:00:00.000,10.36905,10.38335,10.35421,10.36490,7172454101.5625
26.03.2007 00:00:00.000,10.36560,10.36860,10.35260,10.36000,3248586547.8515
26.03.2007 04:00:00.000,10.36155,10.37650,10.35235,10.37010,3088108886.7187
26.03.2007 08:00:00.000,10.36900,10.37190,10.35365,10.36675,2989448486.3282
26.03.2007 12:00:00.000,10.36640,10.42655,10.35500,10.41435,2937575622.5587
26.03.2007 16:00:00.000,10.41710,10.42145,10.40900,10.41080,2539016723.6328
26.03.2007 20:00:00.000,10.41245,10.41865,10.40615,10.41255,2575249572.7539
27.03.2007 00:00:00.000,10.41130,10.41630,10.40635,10.41185,2607735046.3866997
27.03.2007 04:00:00.000,10.41130,10.42200,10.40440,10.41420,2598109619.1406
27.03.2007 08:00:00.000,10.41455,10.43185,10.41045,10.42600,2946928649.9023
27.03.2007 12:00:00.000,10.42705,10.43955,10.41210,10.43320,2968818237.3047
27.03.2007 16:00:00.000,10.43340,10.43360,10.42109,10.43045,2967409484.8633
27.03.2007 20:00:00.000,10.43340,10.44303,10.42410,10.42850,3144668334.961
28.03.2007 00:00:00.000,10.42910,10.43720,10.42110,10.43010,3214545898.4374
28.03.2007 04:00:00.000,10.42985,10.43585,10.40850,10.41760,3041882263.1836004
28.03.2007 08:00:00.000,10.41560,10.43215,10.40725,10.42415,2988167236.3280997
28.03.2007 12:00:00.000,10.42760,10.44760,10.41075,10.41515,3013667053.2227
28.03.2007 16:00:00.000,10.41490,10.42360,10.39605,10.39850,2580253967.2852
28.03.2007 20:00:00.000,10.39895,10.40590,10.39330,10.39585,2626090393.0665
29.03.2007 00:00:00.000,10.39695,10.40680,10.38930,10.40520,2730025024.4141
29.03.2007 04:00:00.000,10.40580,10.41315,10.39620,10.40380,2614092773.4375
29.03.2007 08:00:00.000,10.40485,10.43025,10.40065,10.42510,2987487304.6875
