Gmt time,Open,High,Low,Close,Volume
05.05.2003 00:00:00.000,340.345,341.255,339.810,340.009,284510.0015
05.05.2003 04:00:00.000,340.221,340.604,339.734,340.305,362171.00179999997
05.05.2003 08:00:00.000,339.748,341.393,339.748,341.223,722104.0111
05.05.2003 12:00:00.000,340.832,342.145,340.184,341.241,3244195.9978
05.05.2003 16:00:00.000,341.496,342.588,341.231,341.639,1002500.0088
05.05.2003 20:00:00.000,341.508,341.954,341.196,341.315,233710.0022
06.05.2003 00:00:00.000,341.534,341.987,340.551,341.192,318419.993
06.05.2003 04:00:00.000,340.640,341.915,340.276,341.534,1214379.9960999999
06.05.2003 08:00:00.000,341.720,343.557,341.121,342.540,3913280.0102
06.05.2003 12:00:00.000,342.811,344.208,342.174,342.555,867180.0046
06.05.2003 16:00:00.000,342.776,342.776,341.178,341.813,277964.99809999997
06.05.2003 20:00:00.000,341.897,343.824,341.813,343.282,246160.00049999997
07.05.2003 00:00:00.000,343.447,344.059,343.086,343.359,254450.0009
07.05.2003 04:00:00.000,343.452,344.185,342.349,342.854,345029.9949
07.05.2003 08:00:00.000,342.526,343.003,341.345,342.812,874509.9724999999
07.05.2003 12:00:00.000,342.553,343.951,339.856,340.590,3456662.953
07.05.2003 16:00:00.000,340.846,341.978,339.005,341.162,1115154.0131
07.05.2003 20:00:00.000,341.385,341.640,341.013,341.228,78109.9983
08.05.2003 00:00:00.000,341.278,341.868,340.860,341.480,219692.99960000004
08.05.2003 04:00:00.000,341.245,341.841,340.158,340.281,1204658.0315
08.05.2003 08:00:00.000,340.371,341.410,339.956,340.619,3406661.9872999997
08.05.2003 12:00:00.000,341.198,344.384,340.980,344.106,824650.0305999999
08.05.2003 16:00:00.000,344.450,347.217,344.031,346.850,311138.004
08.05.2003 20:00:00.000,346.902,348.131,346.799,347.382,292897.0009
09.05.2003 00:00:00.000,347.333,347.719,345.953,346.518,289870.0013
09.05.2003 04:00:00.000,346.579,346.857,345.820,346.022,254239.99879999997
09.05.2003 08:00:00.000,346.156,348.577,345.957,347.704,3240840.0179
09.05.2003 12:00:00.000,348.202,348.259,346.385,347.438,1624451.9948999998
09.05.2003 16:00:00.000,347.310,348.348,347.043,347.924,182501.9977
09.05.2003 20:00:00.000,347.924,347.924,347.924,347.924,0
12.05.2003 00:00:00.000,348.163,349.574,347.802,348.828,557350.0022
12.05.2003 04:00:00.000,348.762,349.375,347.725,348.232,610380.0087
